dep_len_temperley,info_status_score,sentence_length,sent_id,variant_order,is_reference,deprel_sequence,type
41,0,22,train-s11430,"[9, 1, 3, 7]",False,obj nsubj iobj advcl,variant
41,0,22,train-s11430,"[9, 1, 7, 3]",False,obj nsubj advcl iobj,variant
41,0,22,train-s11430,"[9, 3, 7, 1]",False,obj iobj advcl nsubj,variant
41,0,22,train-s11430,"[9, 7, 3, 1]",False,obj advcl iobj nsubj,variant
39,0,20,train-s11445,"[1, 8, 16, 18]",True,nsubj iobj obl obj,reference
39,0,20,train-s11445,"[1, 8, 18, 16]",False,nsubj iobj obj obl,variant
39,0,20,train-s11445,"[1, 16, 8, 18]",False,nsubj obl iobj obj,variant
39,0,20,train-s11445,"[1, 16, 18, 8]",False,nsubj obl obj iobj,variant
39,0,20,train-s11445,"[8, 1, 16, 18]",False,iobj nsubj obl obj,variant
39,0,20,train-s11445,"[8, 1, 18, 16]",False,iobj nsubj obj obl,variant
39,0,20,train-s11445,"[8, 16, 1, 18]",False,iobj obl nsubj obj,variant
39,0,20,train-s11445,"[8, 18, 16, 1]",False,iobj obj obl nsubj,variant
39,0,20,train-s11445,"[16, 1, 8, 18]",False,obl nsubj iobj obj,variant
39,0,20,train-s11445,"[16, 18, 1, 8]",False,obl obj nsubj iobj,variant
39,0,20,train-s11445,"[16, 18, 8, 1]",False,obl obj iobj nsubj,variant
39,0,20,train-s11445,"[18, 1, 16, 8]",False,obj nsubj obl iobj,variant
39,0,20,train-s11445,"[18, 8, 1, 16]",False,obj iobj nsubj obl,variant
39,0,20,train-s11445,"[18, 8, 16, 1]",False,obj iobj obl nsubj,variant
39,0,20,train-s11445,"[18, 16, 1, 8]",False,obj obl nsubj iobj,variant
39,0,20,train-s11445,"[18, 16, 8, 1]",False,obj obl iobj nsubj,variant
133,0,45,train-s11446,"[1, 18, 19, 30]",True,nsubj advcl advcl obl,reference
133,0,45,train-s11446,"[1, 18, 30, 19]",False,nsubj advcl obl advcl,variant
133,0,45,train-s11446,"[1, 19, 18, 30]",False,nsubj advcl advcl obl,variant
133,0,45,train-s11446,"[1, 19, 30, 18]",False,nsubj advcl obl advcl,variant
133,0,45,train-s11446,"[1, 30, 18, 19]",False,nsubj obl advcl advcl,variant
133,0,45,train-s11446,"[1, 30, 19, 18]",False,nsubj obl advcl advcl,variant
133,0,45,train-s11446,"[18, 19, 30, 1]",False,advcl advcl obl nsubj,variant
133,0,45,train-s11446,"[18, 30, 19, 1]",False,advcl obl advcl nsubj,variant
133,0,45,train-s11446,"[19, 18, 30, 1]",False,advcl advcl obl nsubj,variant
133,0,45,train-s11446,"[19, 30, 18, 1]",False,advcl obl advcl nsubj,variant
133,0,45,train-s11446,"[30, 18, 19, 1]",False,obl advcl advcl nsubj,variant
133,0,45,train-s11446,"[30, 19, 18, 1]",False,obl advcl advcl nsubj,variant
56,0,22,train-s11488,"[4, 6, 15, 19]",True,nsubj obl obl obj,reference
56,0,22,train-s11488,"[4, 6, 19, 15]",False,nsubj obl obj obl,variant
56,0,22,train-s11488,"[4, 15, 6, 19]",False,nsubj obl obl obj,variant
56,0,22,train-s11488,"[4, 15, 19, 6]",False,nsubj obl obj obl,variant
56,0,22,train-s11488,"[4, 19, 6, 15]",False,nsubj obj obl obl,variant
56,0,22,train-s11488,"[4, 19, 15, 6]",False,nsubj obj obl obl,variant
56,0,22,train-s11488,"[6, 4, 15, 19]",False,obl nsubj obl obj,variant
56,0,22,train-s11488,"[6, 15, 4, 19]",False,obl obl nsubj obj,variant
56,0,22,train-s11488,"[6, 15, 19, 4]",False,obl obl obj nsubj,variant
56,0,22,train-s11488,"[6, 19, 15, 4]",False,obl obj obl nsubj,variant
56,0,22,train-s11488,"[15, 4, 6, 19]",False,obl nsubj obl obj,variant
56,0,22,train-s11488,"[15, 6, 4, 19]",False,obl obl nsubj obj,variant
56,0,22,train-s11488,"[15, 6, 19, 4]",False,obl obl obj nsubj,variant
56,0,22,train-s11488,"[15, 19, 6, 4]",False,obl obj obl nsubj,variant
56,0,22,train-s11488,"[19, 4, 6, 15]",False,obj nsubj obl obl,variant
56,0,22,train-s11488,"[19, 4, 15, 6]",False,obj nsubj obl obl,variant
56,0,22,train-s11488,"[19, 6, 4, 15]",False,obj obl nsubj obl,variant
56,0,22,train-s11488,"[19, 6, 15, 4]",False,obj obl obl nsubj,variant
56,0,22,train-s11488,"[19, 15, 4, 6]",False,obj obl nsubj obl,variant
56,0,22,train-s11488,"[19, 15, 6, 4]",False,obj obl obl nsubj,variant
27,0,18,train-s11532,"[2, 9, 12, 14]",True,nsubj obl obj iobj,reference
27,0,18,train-s11532,"[2, 9, 14, 12]",False,nsubj obl iobj obj,variant
27,0,18,train-s11532,"[2, 14, 9, 12]",False,nsubj iobj obl obj,variant
27,0,18,train-s11532,"[2, 14, 12, 9]",False,nsubj iobj obj obl,variant
27,0,18,train-s11532,"[9, 2, 14, 12]",False,obl nsubj iobj obj,variant
27,0,18,train-s11532,"[9, 12, 2, 14]",False,obl obj nsubj iobj,variant
27,0,18,train-s11532,"[9, 12, 14, 2]",False,obl obj iobj nsubj,variant
27,0,18,train-s11532,"[12, 2, 9, 14]",False,obj nsubj obl iobj,variant
27,0,18,train-s11532,"[12, 9, 2, 14]",False,obj obl nsubj iobj,variant
27,0,18,train-s11532,"[12, 9, 14, 2]",False,obj obl iobj nsubj,variant
27,0,18,train-s11532,"[12, 14, 2, 9]",False,obj iobj nsubj obl,variant
27,0,18,train-s11532,"[12, 14, 9, 2]",False,obj iobj obl nsubj,variant
27,0,18,train-s11532,"[14, 2, 9, 12]",False,iobj nsubj obl obj,variant
27,0,18,train-s11532,"[14, 2, 12, 9]",False,iobj nsubj obj obl,variant
27,0,18,train-s11532,"[14, 9, 2, 12]",False,iobj obl nsubj obj,variant
27,0,18,train-s11532,"[14, 12, 9, 2]",False,iobj obj obl nsubj,variant
29,0,24,train-s11544,"[8, 13, 17, 20]",True,iobj obl nsubj obj,reference
29,0,24,train-s11544,"[8, 17, 13, 20]",False,iobj nsubj obl obj,variant
29,0,24,train-s11544,"[8, 17, 20, 13]",False,iobj nsubj obj obl,variant
29,0,24,train-s11544,"[8, 20, 13, 17]",False,iobj obj obl nsubj,variant
29,0,24,train-s11544,"[13, 17, 8, 20]",False,obl nsubj iobj obj,variant
29,0,24,train-s11544,"[13, 20, 8, 17]",False,obl obj iobj nsubj,variant
29,0,24,train-s11544,"[13, 20, 17, 8]",False,obl obj nsubj iobj,variant
29,0,24,train-s11544,"[17, 8, 13, 20]",False,nsubj iobj obl obj,variant
29,0,24,train-s11544,"[17, 8, 20, 13]",False,nsubj iobj obj obl,variant
29,0,24,train-s11544,"[17, 13, 8, 20]",False,nsubj obl iobj obj,variant
29,0,24,train-s11544,"[17, 13, 20, 8]",False,nsubj obl obj iobj,variant
29,0,24,train-s11544,"[20, 8, 13, 17]",False,obj iobj obl nsubj,variant
29,0,24,train-s11544,"[20, 8, 17, 13]",False,obj iobj nsubj obl,variant
29,0,24,train-s11544,"[20, 13, 8, 17]",False,obj obl iobj nsubj,variant
29,0,24,train-s11544,"[20, 13, 17, 8]",False,obj obl nsubj iobj,variant
29,0,24,train-s11544,"[20, 17, 13, 8]",False,obj nsubj obl iobj,variant
32,0,14,train-s11572,"[1, 3, 5, 9]",True,nsubj obj obl acl,reference
32,0,14,train-s11572,"[1, 5, 3, 9]",False,nsubj obl obj acl,variant
32,0,14,train-s11572,"[1, 5, 9, 3]",False,nsubj obl acl obj,variant
32,0,14,train-s11572,"[3, 9, 5, 1]",False,obj acl obl nsubj,variant
32,0,14,train-s11572,"[9, 3, 5, 1]",False,acl obj obl nsubj,variant
32,0,14,train-s11572,"[9, 5, 3, 1]",False,acl obl obj nsubj,variant
16,-1,12,train-s11587,"[1, 3, 8, 9]",True,iobj obl nsubj xcomp,reference
16,-1,12,train-s11587,"[8, 1, 3, 9]",False,nsubj iobj obl xcomp,variant
16,-1,12,train-s11587,"[9, 3, 1, 8]",False,xcomp obl iobj nsubj,variant
16,-1,12,train-s11587,"[9, 8, 3, 1]",False,xcomp nsubj obl iobj,variant
34,0,17,train-s11602,"[1, 4, 13, 14]",True,nsubj obl obj compound,reference
34,0,17,train-s11602,"[1, 13, 4, 14]",False,nsubj obj obl compound,variant
34,0,17,train-s11602,"[1, 13, 14, 4]",False,nsubj obj compound obl,variant
34,0,17,train-s11602,"[4, 14, 13, 1]",False,obl compound obj nsubj,variant
34,0,17,train-s11602,"[13, 1, 4, 14]",False,obj nsubj obl compound,variant
34,0,17,train-s11602,"[13, 4, 1, 14]",False,obj obl nsubj compound,variant
34,0,17,train-s11602,"[14, 1, 4, 13]",False,compound nsubj obl obj,variant
34,0,17,train-s11602,"[14, 4, 1, 13]",False,compound obl nsubj obj,variant
34,0,17,train-s11602,"[14, 4, 13, 1]",False,compound obl obj nsubj,variant
34,0,17,train-s11602,"[14, 13, 4, 1]",False,compound obj obl nsubj,variant
20,0,12,train-s11605,"[1, 3, 9, 10]",True,nsubj obl obj compound,reference
20,0,12,train-s11605,"[1, 9, 3, 10]",False,nsubj obj obl compound,variant
20,0,12,train-s11605,"[1, 9, 10, 3]",False,nsubj obj compound obl,variant
20,0,12,train-s11605,"[3, 10, 9, 1]",False,obl compound obj nsubj,variant
20,0,12,train-s11605,"[9, 1, 3, 10]",False,obj nsubj obl compound,variant
20,0,12,train-s11605,"[9, 3, 1, 10]",False,obj obl nsubj compound,variant
20,0,12,train-s11605,"[10, 1, 3, 9]",False,compound nsubj obl obj,variant
20,0,12,train-s11605,"[10, 3, 1, 9]",False,compound obl nsubj obj,variant
20,0,12,train-s11605,"[10, 3, 9, 1]",False,compound obl obj nsubj,variant
20,0,12,train-s11605,"[10, 9, 3, 1]",False,compound obj obl nsubj,variant
23,0,16,train-s11628,"[2, 5, 11, 13]",True,nsubj obl obj compound,reference
23,0,16,train-s11628,"[2, 11, 5, 13]",False,nsubj obj obl compound,variant
23,0,16,train-s11628,"[2, 11, 13, 5]",False,nsubj obj compound obl,variant
23,0,16,train-s11628,"[5, 13, 11, 2]",False,obl compound obj nsubj,variant
23,0,16,train-s11628,"[11, 2, 5, 13]",False,obj nsubj obl compound,variant
23,0,16,train-s11628,"[11, 5, 2, 13]",False,obj obl nsubj compound,variant
23,0,16,train-s11628,"[13, 2, 5, 11]",False,compound nsubj obl obj,variant
23,0,16,train-s11628,"[13, 5, 2, 11]",False,compound obl nsubj obj,variant
23,0,16,train-s11628,"[13, 5, 11, 2]",False,compound obl obj nsubj,variant
23,0,16,train-s11628,"[13, 11, 5, 2]",False,compound obj obl nsubj,variant
11,0,9,train-s11656,"[1, 2, 5, 6]",True,nsubj obl obj advmod,reference
11,0,9,train-s11656,"[1, 2, 6, 5]",False,nsubj obl advmod obj,variant
11,0,9,train-s11656,"[1, 5, 2, 6]",False,nsubj obj obl advmod,variant
11,0,9,train-s11656,"[1, 6, 2, 5]",False,nsubj advmod obl obj,variant
11,0,9,train-s11656,"[1, 6, 5, 2]",False,nsubj advmod obj obl,variant
11,0,9,train-s11656,"[2, 5, 6, 1]",False,obl obj advmod nsubj,variant
11,0,9,train-s11656,"[5, 2, 6, 1]",False,obj obl advmod nsubj,variant
11,0,9,train-s11656,"[5, 6, 2, 1]",False,obj advmod obl nsubj,variant
11,0,9,train-s11656,"[6, 2, 5, 1]",False,advmod obl obj nsubj,variant
11,0,9,train-s11656,"[6, 5, 2, 1]",False,advmod obj obl nsubj,variant
34,0,18,train-s11667,"[2, 5, 7, 15]",True,nsubj obl iobj compound,reference
34,0,18,train-s11667,"[2, 7, 5, 15]",False,nsubj iobj obl compound,variant
34,0,18,train-s11667,"[2, 15, 7, 5]",False,nsubj compound iobj obl,variant
34,0,18,train-s11667,"[5, 7, 15, 2]",False,obl iobj compound nsubj,variant
34,0,18,train-s11667,"[7, 2, 5, 15]",False,iobj nsubj obl compound,variant
34,0,18,train-s11667,"[15, 5, 2, 7]",False,compound obl nsubj iobj,variant
34,0,18,train-s11667,"[15, 5, 7, 2]",False,compound obl iobj nsubj,variant
34,0,18,train-s11667,"[15, 7, 5, 2]",False,compound iobj obl nsubj,variant
48,0,30,train-s11679,"[10, 12, 14, 16]",True,nsubj obl iobj obl,reference
48,0,30,train-s11679,"[10, 12, 16, 14]",False,nsubj obl obl iobj,variant
48,0,30,train-s11679,"[10, 16, 12, 14]",False,nsubj obl obl iobj,variant
48,0,30,train-s11679,"[10, 16, 14, 12]",False,nsubj obl iobj obl,variant
48,0,30,train-s11679,"[12, 10, 16, 14]",False,obl nsubj obl iobj,variant
48,0,30,train-s11679,"[12, 14, 16, 10]",False,obl iobj obl nsubj,variant
48,0,30,train-s11679,"[14, 12, 10, 16]",False,iobj obl nsubj obl,variant
48,0,30,train-s11679,"[14, 12, 16, 10]",False,iobj obl obl nsubj,variant
48,0,30,train-s11679,"[14, 16, 10, 12]",False,iobj obl nsubj obl,variant
48,0,30,train-s11679,"[14, 16, 12, 10]",False,iobj obl obl nsubj,variant
48,0,30,train-s11679,"[16, 10, 12, 14]",False,obl nsubj obl iobj,variant
48,0,30,train-s11679,"[16, 14, 12, 10]",False,obl iobj obl nsubj,variant
20,0,15,train-s11694,"[4, 5, 9, 10]",True,nsubj obj obl advmod,reference
20,0,15,train-s11694,"[4, 9, 5, 10]",False,nsubj obl obj advmod,variant
20,0,15,train-s11694,"[4, 9, 10, 5]",False,nsubj obl advmod obj,variant
20,0,15,train-s11694,"[4, 10, 5, 9]",False,nsubj advmod obj obl,variant
20,0,15,train-s11694,"[4, 10, 9, 5]",False,nsubj advmod obl obj,variant
20,0,15,train-s11694,"[5, 9, 10, 4]",False,obj obl advmod nsubj,variant
20,0,15,train-s11694,"[5, 10, 9, 4]",False,obj advmod obl nsubj,variant
20,0,15,train-s11694,"[9, 5, 10, 4]",False,obl obj advmod nsubj,variant
20,0,15,train-s11694,"[10, 5, 9, 4]",False,advmod obj obl nsubj,variant
20,0,15,train-s11694,"[10, 9, 5, 4]",False,advmod obl obj nsubj,variant
21,0,16,train-s11735,"[6, 9, 11, 14]",True,nsubj obl obl obj,reference
21,0,16,train-s11735,"[6, 9, 14, 11]",False,nsubj obl obj obl,variant
21,0,16,train-s11735,"[6, 11, 9, 14]",False,nsubj obl obl obj,variant
21,0,16,train-s11735,"[6, 11, 14, 9]",False,nsubj obl obj obl,variant
21,0,16,train-s11735,"[6, 14, 9, 11]",False,nsubj obj obl obl,variant
21,0,16,train-s11735,"[6, 14, 11, 9]",False,nsubj obj obl obl,variant
21,0,16,train-s11735,"[9, 6, 11, 14]",False,obl nsubj obl obj,variant
21,0,16,train-s11735,"[9, 11, 6, 14]",False,obl obl nsubj obj,variant
21,0,16,train-s11735,"[9, 11, 14, 6]",False,obl obl obj nsubj,variant
21,0,16,train-s11735,"[9, 14, 11, 6]",False,obl obj obl nsubj,variant
21,0,16,train-s11735,"[11, 6, 9, 14]",False,obl nsubj obl obj,variant
21,0,16,train-s11735,"[11, 9, 6, 14]",False,obl obl nsubj obj,variant
21,0,16,train-s11735,"[11, 9, 14, 6]",False,obl obl obj nsubj,variant
21,0,16,train-s11735,"[11, 14, 9, 6]",False,obl obj obl nsubj,variant
21,0,16,train-s11735,"[14, 6, 9, 11]",False,obj nsubj obl obl,variant
21,0,16,train-s11735,"[14, 6, 11, 9]",False,obj nsubj obl obl,variant
21,0,16,train-s11735,"[14, 9, 6, 11]",False,obj obl nsubj obl,variant
21,0,16,train-s11735,"[14, 9, 11, 6]",False,obj obl obl nsubj,variant
21,0,16,train-s11735,"[14, 11, 6, 9]",False,obj obl nsubj obl,variant
21,0,16,train-s11735,"[14, 11, 9, 6]",False,obj obl obl nsubj,variant
59,1,23,train-s11740,"[1, 4, 10, 19]",True,nsubj obj advcl compound,reference
59,1,23,train-s11740,"[1, 10, 4, 19]",False,nsubj advcl obj compound,variant
59,1,23,train-s11740,"[1, 10, 19, 4]",False,nsubj advcl compound obj,variant
59,1,23,train-s11740,"[4, 1, 10, 19]",False,obj nsubj advcl compound,variant
59,1,23,train-s11740,"[4, 19, 10, 1]",False,obj compound advcl nsubj,variant
59,1,23,train-s11740,"[19, 4, 10, 1]",False,compound obj advcl nsubj,variant
59,1,23,train-s11740,"[19, 10, 1, 4]",False,compound advcl nsubj obj,variant
59,1,23,train-s11740,"[19, 10, 4, 1]",False,compound advcl obj nsubj,variant
40,0,23,train-s11762,"[6, 8, 19, 21]",True,nsubj obl iobj obj,reference
40,0,23,train-s11762,"[6, 8, 21, 19]",False,nsubj obl obj iobj,variant
40,0,23,train-s11762,"[6, 19, 8, 21]",False,nsubj iobj obl obj,variant
40,0,23,train-s11762,"[6, 19, 21, 8]",False,nsubj iobj obj obl,variant
40,0,23,train-s11762,"[8, 6, 19, 21]",False,obl nsubj iobj obj,variant
40,0,23,train-s11762,"[8, 21, 6, 19]",False,obl obj nsubj iobj,variant
40,0,23,train-s11762,"[8, 21, 19, 6]",False,obl obj iobj nsubj,variant
40,0,23,train-s11762,"[19, 6, 8, 21]",False,iobj nsubj obl obj,variant
40,0,23,train-s11762,"[19, 6, 21, 8]",False,iobj nsubj obj obl,variant
40,0,23,train-s11762,"[19, 8, 6, 21]",False,iobj obl nsubj obj,variant
40,0,23,train-s11762,"[19, 21, 8, 6]",False,iobj obj obl nsubj,variant
40,0,23,train-s11762,"[21, 6, 8, 19]",False,obj nsubj obl iobj,variant
40,0,23,train-s11762,"[21, 8, 6, 19]",False,obj obl nsubj iobj,variant
40,0,23,train-s11762,"[21, 8, 19, 6]",False,obj obl iobj nsubj,variant
40,0,23,train-s11762,"[21, 19, 6, 8]",False,obj iobj nsubj obl,variant
40,0,23,train-s11762,"[21, 19, 8, 6]",False,obj iobj obl nsubj,variant
66,0,27,train-s11767,"[1, 2, 4, 5]",True,nsubj nmod nummod amod,reference
66,0,27,train-s11767,"[5, 4, 2, 1]",False,amod nummod nmod nsubj,variant
71,0,34,train-s11778,"[6, 8, 11, 12]",True,nsubj obl obl compound,reference
71,0,34,train-s11778,"[6, 8, 12, 11]",False,nsubj obl compound obl,variant
71,0,34,train-s11778,"[6, 11, 8, 12]",False,nsubj obl obl compound,variant
71,0,34,train-s11778,"[6, 11, 12, 8]",False,nsubj obl compound obl,variant
71,0,34,train-s11778,"[6, 12, 8, 11]",False,nsubj compound obl obl,variant
71,0,34,train-s11778,"[6, 12, 11, 8]",False,nsubj compound obl obl,variant
71,0,34,train-s11778,"[8, 11, 12, 6]",False,obl obl compound nsubj,variant
71,0,34,train-s11778,"[8, 12, 11, 6]",False,obl compound obl nsubj,variant
71,0,34,train-s11778,"[11, 8, 12, 6]",False,obl obl compound nsubj,variant
71,0,34,train-s11778,"[11, 12, 8, 6]",False,obl compound obl nsubj,variant
71,0,34,train-s11778,"[12, 8, 11, 6]",False,compound obl obl nsubj,variant
71,0,34,train-s11778,"[12, 11, 8, 6]",False,compound obl obl nsubj,variant
24,0,13,train-s11788,"[1, 4, 7, 11]",True,nsubj iobj obj compound,reference
24,0,13,train-s11788,"[1, 7, 4, 11]",False,nsubj obj iobj compound,variant
24,0,13,train-s11788,"[4, 1, 7, 11]",False,iobj nsubj obj compound,variant
24,0,13,train-s11788,"[11, 4, 7, 1]",False,compound iobj obj nsubj,variant
24,0,13,train-s11788,"[11, 7, 1, 4]",False,compound obj nsubj iobj,variant
24,0,13,train-s11788,"[11, 7, 4, 1]",False,compound obj iobj nsubj,variant
118,-1,43,train-s11821,"[2, 5, 7, 8]",True,nsubj obj compound advmod,reference
118,-1,43,train-s11821,"[2, 5, 8, 7]",False,nsubj obj advmod compound,variant
118,-1,43,train-s11821,"[2, 8, 5, 7]",False,nsubj advmod obj compound,variant
118,-1,43,train-s11821,"[5, 2, 7, 8]",False,obj nsubj compound advmod,variant
118,-1,43,train-s11821,"[7, 5, 8, 2]",False,compound obj advmod nsubj,variant
118,-1,43,train-s11821,"[7, 8, 5, 2]",False,compound advmod obj nsubj,variant
118,-1,43,train-s11821,"[8, 7, 2, 5]",False,advmod compound nsubj obj,variant
118,-1,43,train-s11821,"[8, 7, 5, 2]",False,advmod compound obj nsubj,variant
16,0,14,train-s11834,"[2, 6, 8, 10]",True,nsubj obl obl obj,reference
16,0,14,train-s11834,"[2, 6, 10, 8]",False,nsubj obl obj obl,variant
16,0,14,train-s11834,"[2, 8, 6, 10]",False,nsubj obl obl obj,variant
16,0,14,train-s11834,"[2, 8, 10, 6]",False,nsubj obl obj obl,variant
16,0,14,train-s11834,"[2, 10, 6, 8]",False,nsubj obj obl obl,variant
16,0,14,train-s11834,"[2, 10, 8, 6]",False,nsubj obj obl obl,variant
16,0,14,train-s11834,"[6, 2, 8, 10]",False,obl nsubj obl obj,variant
16,0,14,train-s11834,"[6, 8, 2, 10]",False,obl obl nsubj obj,variant
16,0,14,train-s11834,"[6, 8, 10, 2]",False,obl obl obj nsubj,variant
16,0,14,train-s11834,"[6, 10, 8, 2]",False,obl obj obl nsubj,variant
16,0,14,train-s11834,"[8, 2, 6, 10]",False,obl nsubj obl obj,variant
16,0,14,train-s11834,"[8, 6, 2, 10]",False,obl obl nsubj obj,variant
16,0,14,train-s11834,"[8, 6, 10, 2]",False,obl obl obj nsubj,variant
16,0,14,train-s11834,"[8, 10, 6, 2]",False,obl obj obl nsubj,variant
16,0,14,train-s11834,"[10, 2, 6, 8]",False,obj nsubj obl obl,variant
16,0,14,train-s11834,"[10, 2, 8, 6]",False,obj nsubj obl obl,variant
16,0,14,train-s11834,"[10, 6, 2, 8]",False,obj obl nsubj obl,variant
16,0,14,train-s11834,"[10, 6, 8, 2]",False,obj obl obl nsubj,variant
16,0,14,train-s11834,"[10, 8, 2, 6]",False,obj obl nsubj obl,variant
16,0,14,train-s11834,"[10, 8, 6, 2]",False,obj obl obl nsubj,variant
13,0,13,train-s11835,"[2, 6, 8, 9]",True,nsubj obj advmod compound,reference
13,0,13,train-s11835,"[2, 6, 9, 8]",False,nsubj obj compound advmod,variant
13,0,13,train-s11835,"[2, 8, 6, 9]",False,nsubj advmod obj compound,variant
13,0,13,train-s11835,"[6, 2, 9, 8]",False,obj nsubj compound advmod,variant
13,0,13,train-s11835,"[8, 9, 2, 6]",False,advmod compound nsubj obj,variant
13,0,13,train-s11835,"[8, 9, 6, 2]",False,advmod compound obj nsubj,variant
13,0,13,train-s11835,"[9, 6, 8, 2]",False,compound obj advmod nsubj,variant
13,0,13,train-s11835,"[9, 8, 6, 2]",False,compound advmod obj nsubj,variant
19,1,18,train-s11841,"[10, 12, 15, 16]",True,obj iobj advmod compound,reference
19,1,18,train-s11841,"[16, 15, 12, 10]",False,compound advmod iobj obj,variant
54,0,21,train-s11868,"[2, 4, 14, 16]",True,nsubj obl advcl obl,reference
54,0,21,train-s11868,"[2, 4, 16, 14]",False,nsubj obl obl advcl,variant
54,0,21,train-s11868,"[2, 14, 4, 16]",False,nsubj advcl obl obl,variant
54,0,21,train-s11868,"[2, 14, 16, 4]",False,nsubj advcl obl obl,variant
54,0,21,train-s11868,"[2, 16, 4, 14]",False,nsubj obl obl advcl,variant
54,0,21,train-s11868,"[2, 16, 14, 4]",False,nsubj obl advcl obl,variant
54,0,21,train-s11868,"[4, 14, 16, 2]",False,obl advcl obl nsubj,variant
54,0,21,train-s11868,"[4, 16, 14, 2]",False,obl obl advcl nsubj,variant
54,0,21,train-s11868,"[14, 4, 16, 2]",False,advcl obl obl nsubj,variant
54,0,21,train-s11868,"[14, 16, 4, 2]",False,advcl obl obl nsubj,variant
54,0,21,train-s11868,"[16, 4, 14, 2]",False,obl obl advcl nsubj,variant
54,0,21,train-s11868,"[16, 14, 4, 2]",False,obl advcl obl nsubj,variant
26,1,15,train-s11880,"[1, 5, 8, 12]",True,nsubj obl iobj compound,reference
26,1,15,train-s11880,"[1, 8, 5, 12]",False,nsubj iobj obl compound,variant
26,1,15,train-s11880,"[1, 12, 8, 5]",False,nsubj compound iobj obl,variant
26,1,15,train-s11880,"[5, 8, 12, 1]",False,obl iobj compound nsubj,variant
26,1,15,train-s11880,"[8, 1, 5, 12]",False,iobj nsubj obl compound,variant
26,1,15,train-s11880,"[12, 5, 1, 8]",False,compound obl nsubj iobj,variant
26,1,15,train-s11880,"[12, 5, 8, 1]",False,compound obl iobj nsubj,variant
26,1,15,train-s11880,"[12, 8, 5, 1]",False,compound iobj obl nsubj,variant
26,0,22,train-s11928,"[9, 13, 17, 19]",True,nsubj obl obl obj,reference
26,0,22,train-s11928,"[9, 13, 19, 17]",False,nsubj obl obj obl,variant
26,0,22,train-s11928,"[9, 17, 13, 19]",False,nsubj obl obl obj,variant
26,0,22,train-s11928,"[9, 17, 19, 13]",False,nsubj obl obj obl,variant
